PCA_1,PCA_2,PCA_3,PCA_4,PCA_5,PCA_6,PCA_7,PCA_8,PCA_9,PCA_10
3.057280354212575,-1.0066782223959672,0.29063547107220833,2.7476405264182375,0.8389752640482437,-1.1711194751940066,-0.6983634531824993,1.4064196103278406,-1.3580068276366648,-0.05835402019837567
2.6000051600715928,-1.195124948840376,-0.16919767816010636,-0.7640471094411622,-0.05313600333522325,-1.4057042903180508,-0.8790150520014322,0.06382375306059723,-0.38266890901122563,-0.604467130163009
-1.9883334549908032,-0.4993784266745628,-2.3708254679517005,0.45893783070733024,-1.1303182933260532,-1.5342572316975334,0.8618506431776802,0.00582844394645707,0.5848058714885243,-0.061098630711851586
-1.8523100279958897,0.1752170236995602,-1.901731716433858,-1.003564551540696,0.35060058668851496,1.1697163989178232,-1.1284984649406746,1.213156769643094,-1.043627208829214,0.2850917823576812
-0.17502560231014966,0.9343957580970891,0.2256937143106132,1.6910641862579827,-0.30179972471674027,-0.08177901607038345,1.0145285096337882,1.2694323783315191,-0.3414610895932407,0.7098388858262346
2.2573627272740464,-0.588201923178676,-1.8185900938459756,2.3580106369981304,0.7000882783632889,0.16263185061645188,1.1444925137763888,0.13585277800965062,0.058204212894208525,-0.3398425800139225
3.1670041859725253,1.7473974334499793,0.4846090600941504,2.4081236041114105,-0.6757142789457316,-0.9243558116780746,-1.0347107882474829,-1.2724348848558509,-0.1104757292228412,0.9987187126083525
-1.0197305247844026,0.9210916992360715,-2.9091680245890443,0.6457405787824624,0.02628028068698628,0.14170676804928303,0.9662934465658193,0.04919053798430828,0.5118958748585947,0.06057923644496406
-1.8840836398007705,0.7934381042148859,-2.196570891166469,0.3919284583150704,-0.5967422670649353,-0.19753389818369196,-1.253411863950429,0.08842322848958126,0.7292775513548786,-0.7705135458839834
-0.6000764270580475,1.3908744435197569,0.35398183234214653,-2.138524095819514,-0.6870519581389121,1.4703866348948544,0.7248037914989678,-0.11231763510116739,0.4095372120024455,-0.22572578901177934
2.4855704960145655,-1.3327522455659304,-0.6503281690709967,1.078334617317757,0.5925724808554913,0.15302553309805925,-0.8288760670929323,0.09306082805345949,-0.21430177884343116,-0.27136319760891087
-2.0275834670464294,-1.6292677328471785,-2.5171463267602485,-0.060744402666147,-1.5876523446268123,0.8913722793785888,0.7753150762823989,-0.05325168112248784,1.0922176014989158,-0.40848714227605437
2.6385305447778045,-2.489725186212545,0.9731102892896443,1.5607141192843625,-0.5337514523191539,1.035880303267403,-0.7862676149720936,-0.03553828743056793,0.4645882394437691,0.2028884724759481
2.469917420078868,-2.8289433591055615,-1.4145854603318906,-1.388739683453923,3.1619124512975323,1.2583626222385784,-0.7732302902884274,-0.04664313553920684,1.5572328508612219,1.2587533680535261
-1.752576805502309,-0.160582362888985,-1.109811540164872,-2.9247746638159278,-1.4094730136654832,-0.3023271234919733,0.7598043214079904,-0.026418982896104906,0.9990723181293409,-0.5497127327387682
-1.0949294473072657,0.25951767024847694,-0.2141419628350526,-2.657692905796203,-0.1767746996529579,0.8449463025162688,-1.0606388972176222,-1.2273259192669714,-0.994310833775925,0.2989685604306864
-1.2115300409279617,1.1254290318493494,-0.8668395179800232,-2.5694811069344206,-0.9431140259379673,-0.30872860111741834,0.7388837498582334,-1.2405929326309049,-0.39609533938340763,0.8100895665640044
-1.1008187557527063,-1.098335238468461,-0.6679441544161275,-2.842197067662851,0.20718989654444775,-1.3378359866686833,-1.0378488278901552,0.08740464772309058,-0.03156841877088299,-1.4323642702063546
2.5567321484305983,-1.1149968194729374,-0.06049526638347084,-1.0721259416358253,-1.5556302091194325,1.0056338593566345,1.0631468272380344,1.1537092290569948,-0.1460722590425515,1.1149410623128306
2.4115720070950126,3.0896746996889486,-1.5417546545452026,-0.9303245302390635,-1.0631745630892302,0.9088954601964845,0.6921829067027901,1.1359351618929023,0.12414861177399866,1.2214301715477007
-1.243282699010011,-2.839496088919396,-1.3231201406882047,-0.9205454481940417,3.4223885968546273,-1.1486126678740438,-0.9136896013025305,0.029713209279164203,1.3578139081851717,-0.22499792978112543
-0.317141588792227,-2.4794280959155506,-1.7335255817732922,-0.021288108558978093,-1.325942354460893,-1.3967381335023923,-0.8071463777148826,1.2275053612225362,-0.35705486732740316,0.8597368138111154
-1.969504453062899,0.27433675817298153,-1.8490833978849333,-0.22588173847979187,-0.9575973012418015,0.8108660712355691,0.7203126110347701,-0.0406720985041563,0.4782773668668768,-0.19231778054763915
-0.3626624659264466,1.1974235193901992,2.3133180415612205,-0.5746289022248078,-0.4296178121959251,-1.4296304808675169,0.9345971741082849,-0.1404287081749771,1.0057508430152857,0.36979684030891197
2.867564700646335,-0.5126310318413912,2.4545000974220033,-0.3887318498931457,-0.7136491723918248,1.4495991308439466,-0.8666138286095869,1.1164609995352088,-0.41833858194427953,0.7227418542607479
3.298263373014847,-0.6426437692220506,1.6526974049486696,0.2931053831942375,-0.20901326274927035,-0.8151016020146213,-0.7751019944422889,1.1761794643441228,-0.698708186431453,0.4726047456259668
-0.34783411567100064,0.25821265848229635,1.9503660607325592,-0.6795659425388058,0.37648784338616265,-1.4126285887985424,-1.012554795957941,0.04943584229260048,0.2724247941755065,-0.17201549223789925
-2.10498510885491,0.3824089817163999,0.7980847966671986,-1.7299064031915647,-0.8071358796030935,1.3624577864503262,0.7883075251241926,1.0486073142213523,-0.4121095886777106,0.553988702276187
-0.10065327591795861,-0.7219576484239312,1.3774025292801315,2.1742517018177447,-1.0511275098231314,0.9226138776145049,0.9874452800668058,-0.11458167101099352,1.3925178098817907,0.6828519908594182
-0.2719123000270514,-1.976595409188144,-1.12050702299118,-0.22131447032221194,-1.6493979579535083,-0.18833032003843841,-0.8901038946910289,1.2867104821058888,-0.12377080612956336,1.109855532779395
-1.4092544034750227,0.7636520097948769,1.9084600420954607,1.3655950642642432,-1.0048929634409545,-1.134284506269454,-1.3022816023450658,-0.012331200569359007,0.8328444482135091,0.04077051134175736
-0.6888210780518103,-0.6147089216707029,0.146996116971823,2.1303798303268033,-0.6851491392296978,0.9535319991865158,-1.0004286638252748,-0.1271428863790488,0.8816560814596064,0.2886605113505914
3.105380861067234,-1.6846366253233072,0.09136118057794351,-1.5263763401943093,0.037058438822034086,-1.2600993260436655,1.2251472844018423,0.1592682640447571,0.00969748718862177,-0.21127554249363842
-1.6892356819281824,1.3029959864725098,-0.33310412029014874,0.560048443130086,0.5587968269981305,1.5861319402754852,-1.176609847878241,1.2917457524292961,-1.2238293338816988,0.05149967827949037
-1.7376920404239982,0.42660646142932646,-0.6402445926109749,1.8817510568337987,-0.674513226624508,-1.4292986066372269,-1.2000012768743644,-0.06587886421524569,1.0805451615086936,-0.6090767635866283
-2.332427323823392,2.3500832507554956,-1.3879266412046034,-1.8766306649948847,-0.05058363460376792,1.5118663484361088,0.6982523349823938,1.116624121590315,-0.7320600005022182,0.41594965487988794
2.4332060986775814,1.3635374237692681,-1.1851026173170105,1.3414390267501213,-1.1692250202520822,1.4544065805226967,-1.2022189261460274,-1.4114052583100933,-0.08506458402812073,1.1287756531728306
-1.561745209408723,-0.6553906006853379,0.37648012792305885,-1.9750120551400452,-1.5114384959748652,-0.45798108900663675,-1.1665002969920093,0.06413461236028875,0.5991325889429017,0.11803540102422012
2.7312454689735763,1.6252180495815856,1.2674254571625467,0.07312256920291405,0.4794740362071808,-0.0840970166116919,0.8785315236721025,0.06941695185834446,0.2909501340955754,-1.608184250558406
-1.3396116253220016,0.23353859462022994,2.96029300709714,-0.6316877949342067,-0.3210080878986643,1.4069145976835602,0.8347285744826237,-0.09212326448883605,0.5746951886640895,-1.2953357790429205
-1.4566400992567994,-0.7194294657177087,1.480751009995064,-0.3999535797898817,0.019887099768322935,-0.9489412741453134,-1.0579486565881857,0.08917080499957528,-0.18970394150576883,-0.6192034366284205
3.013611153510546,-0.3642457280302365,-0.19881427543489635,1.674710517678255,-0.9202198360107241,-1.5075346336690623,1.029184049480395,0.056328697189699205,1.0324075957935936,-0.5386625618167479
-2.171060607274453,0.34772578637889223,-0.5521212118015004,-2.6833757876564017,-0.15734602287964553,1.3891488720087932,-1.2555671541623001,-0.07645345454571922,-0.23820628422139445,-0.7325333058148454
-1.1363718085135908,-0.051877012829254596,0.6032185658345339,1.0273122577902678,-1.2581388868696688,1.3777204785261137,0.7771657601667915,-0.07896600080909423,1.1187003759267138,-0.7617135019388989
-0.4922492284882511,-1.6198921871757208,-2.3649472060503856,-0.5116847178866333,-0.42047635873072176,1.6562427421715826,0.9826257564686862,-0.1144283891148547,0.4603278425145022,-1.3426983978684743
-2.1109477095044604,-0.1978110540397486,0.5202626658454608,0.6814535145091334,-1.457685032794211,0.7927429031863767,-1.1032057231661816,1.1220069706963502,-0.0964593834664757,1.1790376875841655
3.3138420297627698,2.503178305815965,1.8008655649078864,0.7846833436920563,0.04796037975193951,1.3794222745805016,-1.1992449541129255,0.02308124908938801,0.0972888591649667,-0.5966576518451706
0.17037352686477372,-0.13795762652441895,2.0915327079776955,-1.9393695115460368,-0.9440524338778727,1.3841059628183476,-1.122105179937725,-0.20412179688673376,0.7794845794162121,-0.8258883777876681
3.057280388891401,0.43784100579051655,0.1463435369662916,-0.5614840552321021,-0.4474230858606143,0.92595950473689,0.9882858596926409,-0.014908902147485158,0.16664307970653414,-0.6126835307229507
0.1638039422038757,-0.3926515840258436,2.3978895890429794,-0.7414879007849625,-1.275365334453363,0.7780934696742893,-1.0202923859848585,-0.09052512280380047,1.0850256827069353,-0.4670372538248665
0.022209843916167885,-2.4601854786494837,2.126688348848409,0.6736551495841295,-1.629250379480974,-0.14313900357118264,1.1416997844032855,-0.18592412593687155,1.5321807339982205,0.8030170587918682
-1.8287840324899807,2.0148247803949917,2.7341495725666367,0.11659240773550314,0.83463183888538,0.9503017119719037,-1.1787904151620394,-0.15748708021593041,0.1881718515330202,-0.22300573941747967
-2.291144997002078,-1.9700875269848277,-0.12781653010256702,1.1501980201018152,0.3585926084703579,-0.05410129641049405,1.0636994763087235,-1.1861958799122323,-1.2531836048299936,-0.04406402205386248
-2.2823205872972543,0.025973617354673954,-0.5659885916693801,1.023285646257322,-0.11001661546473174,1.3920775770650535,-1.1691350585557527,-1.1265312244565062,-1.0306982398415172,0.3513132822141493
-1.6894737933852118,-0.49759351531659607,-0.41046640999580875,-0.4423803779975477,-0.7019937511795991,-0.980214105187305,-1.1682596367785916,0.04335885359392567,0.21830077297374811,-0.24913420893214402
-2.4052626568383424,-0.29777117292815786,-1.2135832554049524,1.2863218182847431,-0.12267493498548271,-0.08501718187283411,0.8972582121320779,-0.025758391092958043,0.533830405357744,-1.1701865912573954
-1.5664248302560362,-2.008598834521561,1.8284715429784193,1.661194808269496,-1.560475169152296,-0.3245498341949415,1.1042859766324307,-1.366753633425757,-0.05375025109976273,1.0331095594838797
